"Cash Projections - Statement"
"As Of Date: 12-Sep-2025"
"Run ID: S-694-042-275"

"Cash Account CCY Code","Cash Account Number (Balance)","Account Number (Balance)","Account Name (Balance)","Projected Date","Net Opening Cash Balance","Sweep Balance","Total Settled Amount","Total Projected Amount","Projected Ending Balance","Cash Account Name (Balance)","Settled Purchases","Settled Sales","Settled Securities Lending","Settled Dividend Payments","Settled Interest Payments","Settled Principal Payments","Settled Combined P and I","Settled Maturities/RDM","Settled Corporate Actions","Settled Options/Futures","Settled Miscellaneous","Settled Receipts","Settled Disbursements","Projected Purchases","Projected Sales","Projected Securities Lending","Projected Dividend Payments","Projected Interest Payments","Projected Principal Payments","Projected Combined P and I","Projected Maturities/RDM","Projected Corporate Actions","Projected Options/Futures","Projected Miscellaneous","Projected Receipts","Projected Disbursements","Branch Code","Branch Name"
"NOK","40090459","EUK20","NYLI VP HEDGE MULTI-STRATEGY PORTFO LIO","2025-09-12","0.00","0.00","0.00","0.00","0.00","NOK","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"NOK","40090459","EUK20","NYLI VP HEDGE MULTI-STRATEGY PORTFO LIO","2025-09-15","0.00","0.00","0.00","0.00","0.00","NOK","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"NOK","40090459","EUK20","NYLI VP HEDGE MULTI-STRATEGY PORTFO LIO","2025-09-16","0.00","0.00","0.00","0.00","0.00","NOK","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"NOK","40090459","EUK20","NYLI VP HEDGE MULTI-STRATEGY PORTFO LIO","2025-09-17","0.00","0.00","0.00","0.00","0.00","NOK","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"NOK","40090459","EUK20","NYLI VP HEDGE MULTI-STRATEGY PORTFO LIO","2025-09-18","0.00","0.00","0.00","0.00","0.00","NOK","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"NOK","41356105","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-09-12","5638.57","0.00","0.00","0.00","5638.57","NOK","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"NOK","41356105","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-09-15","5638.57","0.00","0.00","0.00","5638.57","NOK","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"NOK","41356105","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-09-16","5638.57","0.00","0.00","0.00","5638.57","NOK","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"NOK","41356105","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-09-17","5638.57","0.00","0.00","0.00","5638.57","NOK","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"NOK","41356105","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-09-18","5638.57","0.00","0.00","0.00","5638.57","NOK","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"NZD","40090460","EUK20","NYLI VP HEDGE MULTI-STRATEGY PORTFO LIO","2025-09-12","0.00","0.00","0.00","0.00","0.00","NZD","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"NZD","40090460","EUK20","NYLI VP HEDGE MULTI-STRATEGY PORTFO LIO","2025-09-15","0.00","0.00","0.00","0.00","0.00","NZD","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"NZD","40090460","EUK20","NYLI VP HEDGE MULTI-STRATEGY PORTFO LIO","2025-09-16","0.00","0.00","0.00","0.00","0.00","NZD","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"NZD","40090460","EUK20","NYLI VP HEDGE MULTI-STRATEGY PORTFO LIO","2025-09-17","0.00","0.00","0.00","0.00","0.00","NZD","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"NZD","40090460","EUK20","NYLI VP HEDGE MULTI-STRATEGY PORTFO LIO","2025-09-18","0.00","0.00","0.00","0.00","0.00","NZD","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"NZD","41356104","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-09-12","1538.45","0.00","0.00","0.00","1538.45","NZD","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"NZD","41356104","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-09-15","1538.45","0.00","0.00","0.00","1538.45","NZD","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"NZD","41356104","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-09-16","1538.45","0.00","0.00","0.00","1538.45","NZD","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"NZD","41356104","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-09-17","1538.45","0.00","0.00","0.00","1538.45","NZD","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"NZD","41356104","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-09-18","1538.45","0.00","0.00","0.00","1538.45","NZD","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"PEN","41380623","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-09-12","0.00","0.00","0.00","0.00","0.00","PEN","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"PEN","41380623","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-09-15","0.00","0.00","0.00","0.00","0.00","PEN","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"PEN","41380623","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-09-16","0.00","0.00","0.00","0.00","0.00","PEN","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"PEN","41380623","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-09-17","0.00","0.00","0.00","0.00","0.00","PEN","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"PEN","41380623","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-09-18","0.00","0.00","0.00","0.00","0.00","PEN","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"PHP","40090461","EUK20","NYLI VP HEDGE MULTI-STRATEGY PORTFO LIO","2025-09-12","0.00","0.00","0.00","0.00","0.00","PHP","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"PHP","40090461","EUK20","NYLI VP HEDGE MULTI-STRATEGY PORTFO LIO","2025-09-15","0.00","0.00","0.00","0.00","0.00","PHP","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"PHP","40090461","EUK20","NYLI VP HEDGE MULTI-STRATEGY PORTFO LIO","2025-09-16","0.00","0.00","0.00","0.00","0.00","PHP","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"PHP","40090461","EUK20","NYLI VP HEDGE MULTI-STRATEGY PORTFO LIO","2025-09-17","0.00","0.00","0.00","0.00","0.00","PHP","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"PHP","40090461","EUK20","NYLI VP HEDGE MULTI-STRATEGY PORTFO LIO","2025-09-18","0.00","0.00","0.00","0.00","0.00","PHP","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"PHP","41380624","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-09-12","0.00","0.00","0.00","0.00","0.00","PHP","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"PHP","41380624","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-09-15","0.00","0.00","0.00","0.00","0.00","PHP","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"PHP","41380624","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-09-16","0.00","0.00","0.00","0.00","0.00","PHP","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"PHP","41380624","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-09-17","0.00","0.00","0.00","0.00","0.00","PHP","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"PHP","41380624","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-09-18","0.00","0.00","0.00","0.00","0.00","PHP","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"PLN","41380625","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-09-12","4168.26","0.00","0.00","0.00","4168.26","PLN","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"PLN","41380625","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-09-15","4168.26","0.00","0.00","0.00","4168.26","PLN","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"PLN","41380625","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-09-16","4168.26","0.00","0.00","0.00","4168.26","PLN","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"PLN","41380625","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-09-17","4168.26","0.00","0.00","0.00","4168.26","PLN","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"PLN","41380625","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-09-18","4168.26","0.00","0.00","0.00","4168.26","PLN","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"SEK","40090462","EUK20","NYLI VP HEDGE MULTI-STRATEGY PORTFO LIO","2025-09-12","0.00","0.00","0.00","0.00","0.00","SEK","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"SEK","40090462","EUK20","NYLI VP HEDGE MULTI-STRATEGY PORTFO LIO","2025-09-15","0.00","0.00","0.00","0.00","0.00","SEK","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"SEK","40090462","EUK20","NYLI VP HEDGE MULTI-STRATEGY PORTFO LIO","2025-09-16","0.00","0.00","0.00","0.00","0.00","SEK","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"SEK","40090462","EUK20","NYLI VP HEDGE MULTI-STRATEGY PORTFO LIO","2025-09-17","0.00","0.00","0.00","0.00","0.00","SEK","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"SEK","40090462","EUK20","NYLI VP HEDGE MULTI-STRATEGY PORTFO LIO","2025-09-18","0.00","0.00","0.00","0.00","0.00","SEK","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"SEK","41356109","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-09-12","9633.29","0.00","0.00","0.00","9633.29","SEK","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"SEK","41356109","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-09-15","9633.29","0.00","0.00","0.00","9633.29","SEK","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"SEK","41356109","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-09-16","9633.29","0.00","0.00","0.00","9633.29","SEK","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"SEK","41356109","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-09-17","9633.29","0.00","0.00","0.00","9633.29","SEK","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"SEK","41356109","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-09-18","9633.29","0.00","0.00","0.00","9633.29","SEK","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"SGD","40090463","EUK20","NYLI VP HEDGE MULTI-STRATEGY PORTFO LIO","2025-09-12","0.00","0.00","0.00","0.00","0.00","SGD","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"SGD","40090463","EUK20","NYLI VP HEDGE MULTI-STRATEGY PORTFO LIO","2025-09-15","0.00","0.00","0.00","0.00","0.00","SGD","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"SGD","40090463","EUK20","NYLI VP HEDGE MULTI-STRATEGY PORTFO LIO","2025-09-16","0.00","0.00","0.00","0.00","0.00","SGD","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"SGD","40090463","EUK20","NYLI VP HEDGE MULTI-STRATEGY PORTFO LIO","2025-09-17","0.00","0.00","0.00","0.00","0.00","SGD","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"SGD","40090463","EUK20","NYLI VP HEDGE MULTI-STRATEGY PORTFO LIO","2025-09-18","0.00","0.00","0.00","0.00","0.00","SGD","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"SGD","41356108","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-09-12","1376.02","0.00","0.00","0.00","1376.02","SGD","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"SGD","41356108","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-09-15","1376.02","0.00","0.00","0.00","1376.02","SGD","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"SGD","41356108","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-09-16","1376.02","0.00","0.00","0.00","1376.02","SGD","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"SGD","41356108","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-09-17","1376.02","0.00","0.00","0.00","1376.02","SGD","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"SGD","41356108","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-09-18","1376.02","0.00","0.00","0.00","1376.02","SGD","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"THB","41380626","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-09-12","0.00","0.00","0.00","0.00","0.00","THB","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"THB","41380626","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-09-15","0.00","0.00","0.00","0.00","0.00","THB","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"THB","41380626","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-09-16","0.00","0.00","0.00","0.00","0.00","THB","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"THB","41380626","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-09-17","0.00","0.00","0.00","0.00","0.00","THB","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"THB","41380626","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-09-18","0.00","0.00","0.00","0.00","0.00","THB","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"TRY","41380628","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-09-12","2.52","0.00","0.00","0.00","2.52","TRY","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"TRY","41380628","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-09-15","2.52","0.00","0.00","0.00","2.52","TRY","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"TRY","41380628","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-09-16","2.52","0.00","0.00","0.00","2.52","TRY","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"TRY","41380628","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-09-17","2.52","0.00","0.00","0.00","2.52","TRY","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
"TRY","41380628","AIA40","NYLIAC GENERAL ACWI (GIA), 1821","2025-09-18","2.52","0.00","0.00","0.00","2.52","TRY","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","671","JPMCBNALB"
