"Account Number","Account Name","Cash Account Number","Cash Account Name","Sweep Vehicle Number","Sweep Vehicle Name","Account Group","Reporting Currency Code","Reporting Currency Name","Local Currency Code","Local Currency Name","Location Code","Location Name","Cash Reporting Date","Reference Number","Client Reference Number","Related Reference","Tax Code","Tax Code Description","Transaction Type Code","Transaction Type","Main Transaction Code","Sub Transaction Code","Detailed Transaction Type Name","Transaction Description 1","Transaction Description 2","Transaction Description 3","Transaction Description 4","Transaction Description 5","Transaction Description 6","Trade / Ex Date","Settle / Pay Date","Actual Settle Date","Record Date","Cash Post Date","Cash Value Date","Shares/Par","Local Price/Rate","Local Principal Amount","Local Income Amount","Gross Amount","Source Tax Withheld Amount","Bank Tax Withheld Amount","Opening Balance Local","Transaction Activity Local","Closing Balance Local","Opening Balance Reporting Equivalent","Transaction Amount Reporting Equivalent","Closing Balance Reporting Equivalent","Trading Broker Code","Trading BIC Broker Code","Trading Broker Name","Clearing Broker Code","Clearing Broker Name","Clearing BIC Broker Code","Security Short Description","Security Description 1","Security Description 2","Security  Description 3","Security Description 4","Security Description 5","Exchange Rate","CUSIP/CINS","TICKER","ISIN","SEDOL","VALOREN","SICOVAM","WPK","QUICK","Wire Reference Number","Begin Date","End Date","Report Run Date","Report Run Time","Current Factor","Previous Factor","Amortized Units","Event ID","Flat Tax %","Flat Tax Amount","Solidarity %","Solidarity Amount","Flat Tax Currency","Account - GSP","Extended Account","Opening STIF Balance","STIF Transaction Amount","Closing STIF Balance","Create Date","Last Updated","Contractual Indicator Code","Settlement Policy","CID","IAS Account Number","IAS Account Name","IAS Consolidated Account Name","IAS Consolidated Account Number","GFC Indicator","Issue Currency Code","Accrual Currency Code","Asset Category"
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394737020","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","SGD","SINGAPORE DOLLAR","11","BRU","09/12/25","P25091012444-05","C=311394738400 D","","","","FX","FOREIGN EXCHANGE","D","368","Sell Spot Foreign Exchange- BNY SI","PSS2507291269647","SEDOL #: B0D6P43  ISIN #: SG1S03926213  EVENT ID: 1567878823","DESC : MAPLETREE LOGISTICS TR DIV SRC RATE:     0.0053500000","EX DT: 25JUL30  RECORD DT: 25JUL31  PAY DT: 25SEP10","CCY: SGD  GRSS: 314.9100           WTH: 31.4900","FX CONFIRM:P250910-12444 FXRT:1.2843701600  FXVD: 12SEP25 D","09/10/25","09/12/25","","","09/12/25","09/12/25","220.670000","1.2843701","","","","","","1781.760000","-283.42","746.670000","1389.720000","-221.060000","582.380000","300000155","","PSS FOR FX 2","300000155","PSS FOR FX 2","","","","","","","","0.779970","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","139473","000000139473","0","0","0","09/10/25","09/11/2025 14.41.00","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394737020","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","SGD","SINGAPORE DOLLAR","11","BRU","09/12/25","P25091012445-05","C=311394738400 D","","","","FX","FOREIGN EXCHANGE","D","368","Sell Spot Foreign Exchange- BNY SI","PSS2507291270019","SEDOL #: B0D6P43  ISIN #: SG1S03926213  EVENT ID: 1567878823","DESC : MAPLETREE LOGISTICS TR DIV SRC RATE:     0.0048000000","EX DT: 25JUL30  RECORD DT: 25JUL31  PAY DT: 25SEP10","CCY: SGD  GRSS: 282.5400           WTH: 0.0000","FX CONFIRM:P250910-12445 FXRT:1.2843701600  FXVD: 12SEP25 D","09/10/25","09/12/25","","","09/12/25","09/12/25","219.980000","1.2843701","","","","","","1781.760000","-282.54","746.670000","1389.720000","-220.370000","582.380000","300000155","","PSS FOR FX 2","300000155","PSS FOR FX 2","","","","","","","","0.779970","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","139473","000000139473","0","0","0","09/10/25","09/11/2025 14.41.00","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394737020","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","SGD","SINGAPORE DOLLAR","11","BRU","09/12/25","P25091009600-05","C=311394738400 D","","","","FX","FOREIGN EXCHANGE","D","368","Sell Spot Foreign Exchange- BNY SI","PSS2507291249109","UNIT/QNTY: 58,862.0000","SEDOL #: B0D6P43  ISIN #: SG1S03926213","DESC : MAPLETREE LOGISTICS TR NPV (REIT)","EX DT: 25JUL30  RECORD DT: 25JUL31  PAY DT: 25SEP10","FX CONFIRM:P250910-09600 FXRT:1.2840699800  FXVD: 12SEP25 D","09/10/25","09/12/25","","","09/12/25","09/12/25","365.350000","1.2840699","","","","","","1781.760000","-469.13","746.670000","1389.720000","-365.910000","582.380000","300000154","","PSS FOR FX 1","300000154","PSS FOR FX 1","","","","","","","","0.779970","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","139473","000000139473","0","0","0","09/10/25","09/11/2025 14.41.00","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394737020","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","SGD","SINGAPORE DOLLAR","11","BRU","09/15/25","P25091120711-05","C=311394738400 D","","","","FX","FOREIGN EXCHANGE","D","368","Sell Spot Foreign Exchange- BNY SI","PSS2508051259657","SEDOL #: B5143W8  ISIN #: SG2D18969584  EVENT ID: 1568281344","DESC : MAPLETREE PAN ASIA COM DIV SRC RATE:     0.0150000000","EX DT: 25AUG06  RECORD DT: 25AUG07  PAY DT: 25SEP11","CCY: SGD  GRSS: 602.1600           WTH: 60.2200","FX CONFIRM:P250911-20711 FXRT:1.2822689000  FXVD: 15SEP25 D","09/11/25","09/15/25","","","","","422.640000","1.2822689","","","","","","746.670000","-541.94","0.000000","582.380000","-422.700000","0.000000","300000155","","PSS FOR FX 2","300000155","PSS FOR FX 2","","","","","","","","0.779970","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","139473","000000139473","0","0","0","09/11/25","09/11/2025 11.35.25","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394737020","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","SGD","SINGAPORE DOLLAR","11","BRU","09/15/25","P25091120710-05","C=311394738400 D","","","","FX","FOREIGN EXCHANGE","D","368","Sell Spot Foreign Exchange- BNY SI","PSS2508051259609","SEDOL #: B5143W8  ISIN #: SG2D18969584  EVENT ID: 1568281344","DESC : MAPLETREE PAN ASIA COM DIV SRC RATE:     0.0034000000","EX DT: 25AUG06  RECORD DT: 25AUG07  PAY DT: 25SEP11","CCY: SGD  GRSS: 136.4900           WTH: 0.0000","FX CONFIRM:P250911-20710 FXRT:1.2822689000  FXVD: 15SEP25 D","09/11/25","09/15/25","","","","","106.440000","1.2822689","","","","","","746.670000","-136.49","0.000000","582.380000","-106.460000","0.000000","300000155","","PSS FOR FX 2","300000155","PSS FOR FX 2","","","","","","","","0.779970","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","139473","000000139473","0","0","0","09/11/25","09/11/2025 11.35.25","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394737020","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","SGD","SINGAPORE DOLLAR","11","BRU","09/15/25","P25091103768-05","C=311394738400 D","","","","FX","FOREIGN EXCHANGE","D","368","Sell Spot Foreign Exchange- BNY SI","PSS2508051243437","UNIT/QNTY: 40,144.0000","SEDOL #: B5143W8  ISIN #: SG2D18969584","DESC : MAPLETREE PAN ASIA COMMERCIAL TRUST","EX DT: 25AUG06  RECORD DT: 25AUG07  PAY DT: 25SEP11","EFF DT:         END DT:         CUSIP:Y5759T101","09/11/25","09/15/25","","","","","53.110000","1.2848704","","","","","","746.670000","-68.24","0.000000","582.380000","-53.230000","0.000000","300000154","","PSS FOR FX 1","300000154","PSS FOR FX 1","","","","","","","","0.779970","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","139473","000000139473","0","0","0","09/11/25","09/11/2025 02.15.18","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394738400","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","USD","UNITED STATES DOLLAR","31","NYG","09/12/25","P25091009600-05","C=311394738400 D","","","","FX","FOREIGN EXCHANGE","C","868","Sell Spot Foreign Exchange- BNY SI","PSS2507291249109","UNIT/QNTY: 58,862.0000","SEDOL #: B0D6P43  ISIN #: SG1S03926213","DESC : MAPLETREE LOGISTICS TR NPV (REIT)","EX DT: 25JUL30  RECORD DT: 25JUL31  PAY DT: 25SEP10","FX CONFIRM:P250910-09600 FXRT:1.2840699800  FXVD: 12SEP25 M","09/10/25","09/12/25","","","09/12/25","09/12/25","-469.130000","1.2840699","","","","","","200545.120000","365.35","216571.550000","200545.120000","365.350000","216571.550000","300000154","","PSS FOR FX 1","300000154","PSS FOR FX 1","","","","","","","","1.000000","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","139473","000000139473","0","0","0","09/10/25","09/11/2025 19.54.09","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394738400","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","USD","UNITED STATES DOLLAR","31","NYG","09/12/25","P25091017664-05","C=311394738400 D","","","","FX","FOREIGN EXCHANGE","C","868","Sell Spot Foreign Exchange- BNY SI","PSS2508251538640","SEDOL #: BF0GWS4  ISIN #: KYG9593A1040  EVENT ID: 1568495570","DESC : WHARF REAL ESTATE INVE DIV SRC RATE:     0.6600000000","EX DT: 25AUG26  RECORD DT: 25AUG27  PAY DT: 25SEP11","CCY: HKD  GRSS: 18,037.1400        WTH: 0.0000","FX CONFIRM:P250910-17664 FXRT:7.7949741800  FXVD: 12SEP25 M","09/10/25","09/12/25","","","09/12/25","09/12/25","-18037.140000","7.7949741","","","","","","200545.120000","2313.94","216571.550000","200545.120000","2313.940000","216571.550000","300000155","","PSS FOR FX 2","300000155","PSS FOR FX 2","","","","","","","","1.000000","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","139473","000000139473","0","0","0","09/10/25","09/11/2025 19.54.09","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394738400","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","USD","UNITED STATES DOLLAR","31","NYG","09/12/25","P25091017639-05","C=311394738400 D","","","","FX","FOREIGN EXCHANGE","C","868","Sell Spot Foreign Exchange- BNY SI","PSS2508150010272","SEDOL #: B2B0DG9  ISIN #: GB00B2B0DG97  EVENT ID: 1567882485","DESC : RELX PLC               DIV SRC RATE:     0.1950000000","EX DT: 25AUG07  RECORD DT: 25AUG08  PAY DT: 25SEP11","CCY: GBP  GRSS: 6,289.9200         WTH: 0.0000","FX CONFIRM:P250910-17639 FXRT:1.3546867000  FXVD: 12SEP25 M","09/10/25","09/12/25","","","09/12/25","09/12/25","-6289.920000","1.3546867","","","","","","200545.120000","8520.87","216571.550000","200545.120000","8520.870000","216571.550000","300000155","","PSS FOR FX 2","300000155","PSS FOR FX 2","","","","","","","","1.000000","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","139473","000000139473","0","0","0","09/10/25","09/11/2025 19.54.09","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394738400","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","USD","UNITED STATES DOLLAR","31","NYG","09/12/25","P25091012445-05","C=311394738400 D","","","","FX","FOREIGN EXCHANGE","C","868","Sell Spot Foreign Exchange- BNY SI","PSS2507291270019","SEDOL #: B0D6P43  ISIN #: SG1S03926213  EVENT ID: 1567878823","DESC : MAPLETREE LOGISTICS TR DIV SRC RATE:     0.0048000000","EX DT: 25JUL30  RECORD DT: 25JUL31  PAY DT: 25SEP10","CCY: SGD  GRSS: 282.5400           WTH: 0.0000","FX CONFIRM:P250910-12445 FXRT:1.2843701600  FXVD: 12SEP25 M","09/10/25","09/12/25","","","09/12/25","09/12/25","-282.540000","1.2843701","","","","","","200545.120000","219.98","216571.550000","200545.120000","219.980000","216571.550000","300000155","","PSS FOR FX 2","300000155","PSS FOR FX 2","","","","","","","","1.000000","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","139473","000000139473","0","0","0","09/10/25","09/11/2025 19.54.09","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394738400","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","USD","UNITED STATES DOLLAR","31","NYG","09/12/25","P25091005171-05","C=311394738400 D","","","","FX","FOREIGN EXCHANGE","C","868","Sell Spot Foreign Exchange- BNY SI","PSS2508201141992","SEDOL #: 6247306  ISIN #: AU000000APA1  EVENT ID: 1566367342","DESC : APA GROUP              DIV SRC RATE:     0.2245220000","EX DT: 25JUN27  RECORD DT: 25JUN30  PAY DT: 25SEP10","CCY: AUD  GRSS: 4,990.2300         WTH: 0.0000","FX CONFIRM:P250910-05171 FXRT:0.6601037000  FXVD: 12SEP25 M","09/10/25","09/12/25","","","09/12/25","09/12/25","-4990.230000","0.6601037","","","","","","200545.120000","3294.07","216571.550000","200545.120000","3294.070000","216571.550000","300000155","","PSS FOR FX 2","300000155","PSS FOR FX 2","","","","","","","","1.000000","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","139473","000000139473","0","0","0","09/10/25","09/11/2025 19.54.09","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394738400","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","USD","UNITED STATES DOLLAR","31","NYG","09/12/25","P25091005172-05","C=311394738400 D","","","","FX","FOREIGN EXCHANGE","C","868","Sell Spot Foreign Exchange- BNY SI","PSS2508201141993","SEDOL #: 6247306  ISIN #: AU000000APA1  EVENT ID: 1566367342","DESC : APA GROUP              DIV SRC RATE:     0.0107820000","EX DT: 25JUN27  RECORD DT: 25JUN30  PAY DT: 25SEP10","CCY: AUD  GRSS: 239.6400           WTH: 23.9600","FX CONFIRM:P250910-05172 FXRT:0.6601037000  FXVD: 12SEP25 M","09/10/25","09/12/25","","","09/12/25","09/12/25","-215.680000","0.6601037","","","","","","200545.120000","142.37","216571.550000","200545.120000","142.370000","216571.550000","300000155","","PSS FOR FX 2","300000155","PSS FOR FX 2","","","","","","","","1.000000","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","139473","000000139473","0","0","0","09/10/25","09/11/2025 19.54.09","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394738400","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","USD","UNITED STATES DOLLAR","31","NYG","09/12/25","P25091005176-05","C=311394738400 D","","","","FX","FOREIGN EXCHANGE","C","868","Sell Spot Foreign Exchange- BNY SI","PSS2508201141991","SEDOL #: 6247306  ISIN #: AU000000APA1  EVENT ID: 1566367342","DESC : APA GROUP              DIV SRC RATE:     0.0646960000","EX DT: 25JUN27  RECORD DT: 25JUN30  PAY DT: 25SEP10","CCY: AUD  GRSS: 1,437.9300         WTH: 0.0000","FX CONFIRM:P250910-05176 FXRT:0.6601037000  FXVD: 12SEP25 M","09/10/25","09/12/25","","","09/12/25","09/12/25","-1437.930000","0.6601037","","","","","","200545.120000","949.18","216571.550000","200545.120000","949.180000","216571.550000","300000155","","PSS FOR FX 2","300000155","PSS FOR FX 2","","","","","","","","1.000000","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","139473","000000139473","0","0","0","09/10/25","09/11/2025 19.54.09","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394738400","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","USD","UNITED STATES DOLLAR","31","NYG","09/12/25","P25091012444-05","C=311394738400 D","","","","FX","FOREIGN EXCHANGE","C","868","Sell Spot Foreign Exchange- BNY SI","PSS2507291269647","SEDOL #: B0D6P43  ISIN #: SG1S03926213  EVENT ID: 1567878823","DESC : MAPLETREE LOGISTICS TR DIV SRC RATE:     0.0053500000","EX DT: 25JUL30  RECORD DT: 25JUL31  PAY DT: 25SEP10","CCY: SGD  GRSS: 314.9100           WTH: 31.4900","FX CONFIRM:P250910-12444 FXRT:1.2843701600  FXVD: 12SEP25 M","09/10/25","09/12/25","","","09/12/25","09/12/25","-283.420000","1.2843701","","","","","","200545.120000","220.67","216571.550000","200545.120000","220.670000","216571.550000","300000155","","PSS FOR FX 2","300000155","PSS FOR FX 2","","","","","","","","1.000000","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","139473","000000139473","0","0","0","09/10/25","09/11/2025 19.54.09","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394738400","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","USD","UNITED STATES DOLLAR","31","NYG","09/15/25","P25091117487-05","C=311394738400 D","","","","FX","FOREIGN EXCHANGE","C","868","Sell Spot Foreign Exchange- BNY SI","PSS2508140007892","SEDOL #: B10RZP7  ISIN #: GB00B10RZP78  EVENT ID: 1566041719","DESC : UNILEVER PLC 0.031111P DIV SRC RATE:     0.3916000000","EX DT: 25AUG14  RECORD DT: 25AUG15  PAY DT: 25SEP12","CCY: GBP  GRSS: 17,086.2900        WTH: 0.0000","FX CONFIRM:P250911-17487 FXRT:1.3553862800  FXVD: 15SEP25 M","09/11/25","09/15/25","","","","","-17086.290000","1.3553862","","","","","","216571.550000","23158.52","258571.650000","216571.550000","23158.520000","258571.650000","300000155","","PSS FOR FX 2","300000155","PSS FOR FX 2","","","","","","","","1.000000","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","139473","000000139473","0","0","0","09/11/25","09/11/2025 10.25.16","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394738400","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","USD","UNITED STATES DOLLAR","31","NYG","09/15/25","P25091120711-05","C=311394738400 D","","","","FX","FOREIGN EXCHANGE","C","868","Sell Spot Foreign Exchange- BNY SI","PSS2508051259657","SEDOL #: B5143W8  ISIN #: SG2D18969584  EVENT ID: 1568281344","DESC : MAPLETREE PAN ASIA COM DIV SRC RATE:     0.0150000000","EX DT: 25AUG06  RECORD DT: 25AUG07  PAY DT: 25SEP11","CCY: SGD  GRSS: 602.1600           WTH: 60.2200","FX CONFIRM:P250911-20711 FXRT:1.2822689000  FXVD: 15SEP25 M","09/11/25","09/15/25","","","","","-541.940000","1.2822689","","","","","","216571.550000","422.64","258571.650000","216571.550000","422.640000","258571.650000","300000155","","PSS FOR FX 2","300000155","PSS FOR FX 2","","","","","","","","1.000000","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","139473","000000139473","0","0","0","09/11/25","09/11/2025 11.35.16","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394738400","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","USD","UNITED STATES DOLLAR","31","NYG","09/15/25","P25091103768-05","C=311394738400 D","","","","FX","FOREIGN EXCHANGE","C","868","Sell Spot Foreign Exchange- BNY SI","PSS2508051243437","UNIT/QNTY: 40,144.0000","SEDOL #: B5143W8  ISIN #: SG2D18969584","DESC : MAPLETREE PAN ASIA COMMERCIAL TRUST","EX DT: 25AUG06  RECORD DT: 25AUG07  PAY DT: 25SEP11","EFF DT:         END DT:         CUSIP:Y5759T101","09/11/25","09/15/25","","","","","-68.240000","1.2848704","","","","","","216571.550000","53.11","258571.650000","216571.550000","53.110000","258571.650000","300000154","","PSS FOR FX 1","300000154","PSS FOR FX 1","","","","","","","","1.000000","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","139473","000000139473","0","0","0","09/11/25","09/11/2025 02.15.18","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394738400","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","USD","UNITED STATES DOLLAR","31","NYG","09/15/25","P25091126666-05","C=311394738400 D","","","","FX","FOREIGN EXCHANGE","C","868","Sell Spot Foreign Exchange- BNY SI","PSS2508271249268","SEDOL #: 6198578  ISIN #: AU000000REA9  EVENT ID: 1568408591","DESC : REA GROUP LTD NPV      DIV SRC RATE:     1.3800000000","EX DT: 25AUG28  RECORD DT: 25AUG29  PAY DT: 25SEP12","CCY: AUD  GRSS: 1,163.3400         WTH: 0.0000","FX CONFIRM:P250911-26666 FXRT:0.6655004600  FXVD: 15SEP25 M","09/11/25","09/15/25","","","","","-1163.340000","0.6655004","","","","","","216571.550000","774.20","258571.650000","216571.550000","774.200000","258571.650000","300000155","","PSS FOR FX 2","300000155","PSS FOR FX 2","","","","","","","","1.000000","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","139473","000000139473","0","0","0","09/11/25","09/11/2025 14.55.12","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394738400","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","USD","UNITED STATES DOLLAR","31","NYG","09/15/25","P25091117435-05","C=311394738400 D","","","","FX","FOREIGN EXCHANGE","C","868","Sell Spot Foreign Exchange- BNY SI","PSS2508060032149","SEDOL #: BM8PJY7  ISIN #: GB00BM8PJY71  EVENT ID: 1567894747","DESC : NATWEST GROUP PLC GBP  DIV SRC RATE:     0.0950000000","EX DT: 25AUG07  RECORD DT: 25AUG08  PAY DT: 25SEP12","CCY: GBP  GRSS: 12,900.5200        WTH: 0.0000","FX CONFIRM:P250911-17435 FXRT:1.3553862800  FXVD: 15SEP25 M","09/11/25","09/15/25","","","","","-12900.520000","1.3553862","","","","","","216571.550000","17485.19","258571.650000","216571.550000","17485.190000","258571.650000","300000155","","PSS FOR FX 2","300000155","PSS FOR FX 2","","","","","","","","1.000000","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","139473","000000139473","0","0","0","09/11/25","09/11/2025 10.25.15","","","5829291047","","","","","","","",""
